Session_ID,id,Round,SumPayoff,ChoiceSelf,ExperienceSelf,Payoff,Optimal,PayoffBetter,Hard,MouseTracking
27bsrtna,qdczif8y,72,1442,1,2,22,1,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""PayoffSelf"",""info"",""675""  ""mouseout"",""PayoffSelf"","""",""1208""  ""mouseover"",""ExpSelf"",""info"",""1208""  ""mouseout"",""ExpSelf"","""",""1241""  ""mouseover"",""CropSelf"",""info"",""1258""  ""mouseout"",""CropSelf"","""",""1708""  ""mouseover"",""ExpSelf"",""info"",""1708""  ""mouseout"",""ExpSelf"","""",""1726"""
27bsrtna,qdczif8y,73,1442,1,3,16,1,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""18""  ""mouseover"",""PayoffSelf"",""info"",""444""  ""mouseout"",""PayoffSelf"","""",""844"""
27bsrtna,qdczif8y,74,1442,3,4,11,1,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""13""  ""mouseover"",""PayoffSelf"",""info"",""339""  ""mouseout"",""PayoffSelf"","""",""706"""
27bsrtna,qdczif8y,75,1442,2,5,15,1,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""PayoffSelf"",""info"",""436""  ""mouseout"",""PayoffSelf"","""",""488""  ""mouseover"",""PayoffSelf"",""info"",""705""  ""mouseout"",""PayoffSelf"","""",""1040"""
27bsrtna,qdczif8y,76,1442,4,6,14,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""77""  ""mouseover"",""PayoffSelf"",""info"",""1035""  ""mouseout"",""PayoffSelf"","""",""1619""  ""mouseover"",""ExpSelf"",""info"",""1636""  ""mouseout"",""ExpSelf"","""",""1801""  ""mouseover"",""CropSelf"",""info"",""1819""  ""mouseout"",""CropSelf"","""",""2152""  ""mouseover"",""ExpSelf"",""info"",""2152""  ""mouseout"",""ExpSelf"","""",""2169"""
27bsrtna,qdczif8y,77,1442,1,7,11,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""18""  ""mouseover"",""PayoffSelf"",""info"",""39""  ""mouseout"",""PayoffSelf"","""",""622"""
27bsrtna,qdczif8y,78,1442,3,8,9,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""12""  ""mouseover"",""PayoffSelf"",""info"",""375""  ""mouseout"",""PayoffSelf"","""",""876"""
27bsrtna,qdczif8y,79,1442,2,9,11,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""10""  ""mouseover"",""PayoffSelf"",""info"",""307""  ""mouseout"",""PayoffSelf"","""",""741"""
27bsrtna,qdczif8y,80,1442,2,10,9,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""17""  ""mouseover"",""PayoffSelf"",""info"",""283""  ""mouseout"",""PayoffSelf"","""",""850"""
27bsrtna,qdczif8y,81,1442,1,11,12,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""PayoffSelf"",""info"",""197""  ""mouseout"",""PayoffSelf"","""",""697"""
27bsrtna,qdczif8y,82,1442,4,12,14,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""32""  ""mouseover"",""PayoffSelf"",""info"",""254""  ""mouseout"",""PayoffSelf"","""",""805"""
27bsrtna,qdczif8y,83,1442,4,13,11,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""19""  ""mouseover"",""PayoffSelf"",""info"",""308""  ""mouseout"",""PayoffSelf"","""",""620"""
27bsrtna,qdczif8y,84,1442,3,14,10,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""19""  ""mouseover"",""PayoffSelf"",""info"",""851""  ""mouseout"",""PayoffSelf"","""",""1235"""
27bsrtna,qdczif8y,85,1442,1,15,12,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""ExpSelf"",""info"",""975""  ""mouseout"",""ExpSelf"","""",""1007""  ""mouseover"",""CropSelf"",""info"",""1025""  ""mouseout"",""CropSelf"","""",""1358""  ""mouseover"",""ExpSelf"",""info"",""1358""  ""mouseout"",""ExpSelf"","""",""1375"""
27bsrtna,qdczif8y,86,1442,1,16,9,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""12""  ""mouseover"",""PayoffSelf"",""info"",""635""  ""mouseout"",""PayoffSelf"","""",""1169""  ""mouseover"",""ExpSelf"",""info"",""1169""  ""mouseout"",""ExpSelf"","""",""1418""  ""mouseover"",""CropSelf"",""info"",""1419""  ""mouseout"",""CropSelf"","""",""1635""  ""mouseover"",""ExpSelf"",""info"",""1636""  ""mouseout"",""ExpSelf"","""",""1669"""
27bsrtna,qdczif8y,87,1442,2,17,11,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""18""  ""mouseover"",""PayoffSelf"",""info"",""869""  ""mouseout"",""PayoffSelf"","""",""886""  ""mouseover"",""ExpSelf"",""info"",""1003""  ""mouseout"",""ExpSelf"","""",""1020""  ""mouseover"",""CropSelf"",""info"",""1020""  ""mouseout"",""CropSelf"","""",""1338""  ""mouseover"",""ExpSelf"",""info"",""1353""  ""mouseout"",""ExpSelf"","""",""1370""  ""mouseover"",""PayoffSelf"",""info"",""1370""  ""mouseout"",""PayoffSelf"","""",""1737"""
27bsrtna,qdczif8y,88,1442,3,18,11,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""13""  ""mouseover"",""PayoffSelf"",""info"",""295""  ""mouseout"",""PayoffSelf"","""",""878"""
27bsrtna,qdczif8y,89,1442,3,19,10,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""26"""
27bsrtna,qdczif8y,90,1442,3,20,10,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""19""  ""mouseover"",""PayoffSelf"",""info"",""818""  ""mouseout"",""PayoffSelf"","""",""1218"""
27bsrtna,qdczif8y,91,1442,4,1,14,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""PayoffSelf"",""info"",""920""  ""mouseout"",""PayoffSelf"","""",""936""  ""mouseover"",""ExpSelf"",""info"",""937""  ""mouseout"",""ExpSelf"","""",""1037""  ""mouseover"",""CropSelf"",""info"",""1053""  ""mouseout"",""CropSelf"","""",""1704""  ""mouseover"",""PayoffSelf"",""info"",""2038""  ""mouseout"",""PayoffSelf"","""",""2521"""
27bsrtna,qdczif8y,92,1442,4,2,14,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""12""  ""mouseover"",""PayoffSelf"",""info"",""207""  ""mouseout"",""PayoffSelf"","""",""824""  ""mouseover"",""ExpSelf"",""info"",""1858""  ""mouseout"",""ExpSelf"","""",""2159""  ""mouseover"",""CropSelf"",""info"",""2191""  ""mouseout"",""CropSelf"","""",""2508""  ""mouseover"",""ExpSelf"",""info"",""2508""  ""mouseout"",""ExpSelf"","""",""2525"""
27bsrtna,qdczif8y,93,1442,1,3,9,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""13""  ""mouseover"",""PayoffSelf"",""info"",""894""  ""mouseout"",""PayoffSelf"","""",""1460"""
27bsrtna,qdczif8y,94,1442,4,4,14,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""13""  ""mouseover"",""PayoffSelf"",""info"",""988""  ""mouseout"",""PayoffSelf"","""",""1021""  ""mouseover"",""ExpSelf"",""info"",""1021""  ""mouseout"",""ExpSelf"","""",""1122""  ""mouseover"",""CropSelf"",""info"",""1122""  ""mouseout"",""CropSelf"","""",""1723""  ""mouseover"",""ExpSelf"",""info"",""1723""  ""mouseout"",""ExpSelf"","""",""1755""  ""mouseover"",""PayoffSelf"",""info"",""1755""  ""mouseout"",""PayoffSelf"","""",""2357""  ""mouseover"",""PayoffSelf"",""info"",""3308""  ""mouseout"",""PayoffSelf"","""",""3690"""
27bsrtna,qdczif8y,95,1442,2,5,10,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""11""  ""mouseover"",""PayoffSelf"",""info"",""1132""  ""mouseout"",""PayoffSelf"","""",""2133""  ""mouseover"",""PayoffSelf"",""info"",""2683""  ""mouseout"",""PayoffSelf"","""",""2900""  ""mouseover"",""ExpSelf"",""info"",""2900""  ""mouseout"",""ExpSelf"","""",""2968""  ""mouseover"",""CropSelf"",""info"",""2984""  ""mouseout"",""CropSelf"","""",""3456""  ""mouseover"",""ExpSelf"",""info"",""3456""  ""mouseout"",""ExpSelf"","""",""3474""  ""mouseover"",""PayoffSelf"",""info"",""3474""  ""mouseout"",""PayoffSelf"","""",""3490"""
27bsrtna,qdczif8y,96,1442,4,6,12,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""26""  ""mouseover"",""PayoffSelf"",""info"",""333""  ""mouseout"",""PayoffSelf"","""",""950"""
27bsrtna,qdczif8y,97,1442,4,7,14,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""PayoffSelf"",""info"",""25""  ""mouseout"",""PayoffSelf"","""",""526"""
27bsrtna,qdczif8y,98,1442,4,8,13,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""PayoffSelf"",""info"",""202""  ""mouseout"",""PayoffSelf"","""",""721"""
27bsrtna,qdczif8y,99,1442,4,9,12,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""PayoffSelf"",""info"",""493""  ""mouseout"",""PayoffSelf"","""",""525""  ""mouseover"",""PayoffSelf"",""info"",""875""  ""mouseout"",""PayoffSelf"","""",""1291"""
27bsrtna,qdczif8y,100,1442,1,10,10,4,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""PayoffSelf"",""info"",""731""  ""mouseout"",""PayoffSelf"","""",""764""  ""mouseover"",""ExpSelf"",""info"",""782""  ""mouseout"",""ExpSelf"","""",""1015""  ""mouseover"",""CropSelf"",""info"",""1082""  ""mouseout"",""CropSelf"","""",""1633""  ""mouseover"",""ExpSelf"",""info"",""1633""  ""mouseout"",""ExpSelf"","""",""1683""  ""mouseover"",""PayoffSelf"",""info"",""1683""  ""mouseout"",""PayoffSelf"","""",""2216"""
2fs5wun0,skjdn0vs,1,1411,3,1,9,1,17,0,NA
2fs5wun0,skjdn0vs,2,1411,3,2,12,1,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""CropSelf"",""info"",""7090""  ""mouseout"",""CropSelf"","""",""8574""  ""mouseover"",""ExpSelf"",""info"",""8591""  ""mouseout"",""ExpSelf"","""",""10116""  ""mouseover"",""PayoffSelf"",""info"",""10181""  ""mouseout"",""PayoffSelf"","""",""13318""  ""mouseover"",""ExpSelf"",""info"",""13384""  ""mouseout"",""ExpSelf"","""",""13703""  ""mouseover"",""CropSelf"",""info"",""13703""  ""mouseout"",""CropSelf"","""",""14370""  ""mouseover"",""ExpSelf"",""info"",""14386""  ""mouseout"",""ExpSelf"","""",""14803""  ""mouseover"",""PayoffSelf"",""info"",""14819""  ""mouseout"",""PayoffSelf"","""",""15954""  ""mouseover"",""ExpSelf"",""info"",""15987""  ""mouseout"",""ExpSelf"","""",""16237""  ""mouseover"",""CropSelf"",""info"",""16256""  ""mouseout"",""CropSelf"","""",""16672""  ""mouseover"",""ExpSelf"",""info"",""16689""  ""mouseout"",""ExpSelf"","""",""16872""  ""mouseover"",""PayoffSelf"",""info"",""16906""  ""mouseout"",""PayoffSelf"","""",""18724""  ""mouseover"",""PayoffSelf"",""info"",""20861""  ""mouseout"",""PayoffSelf"","""",""20992""  ""mouseover"",""ExpSelf"",""info"",""20992""  ""mouseout"",""ExpSelf"","""",""21144""  ""mouseover"",""CropSelf"",""info"",""21409""  ""mouseout"",""CropSelf"","""",""21709""  ""mouseover"",""ExpSelf"",""info"",""21709""  ""mouseout"",""ExpSelf"","""",""22093""  ""mouseover"",""PayoffSelf"",""info"",""22110""  ""mouseout"",""PayoffSelf"","""",""22745""  ""mouseover"",""ExpSelf"",""info"",""22761""  ""mouseout"",""ExpSelf"","""",""23046""  ""mouseover"",""CropSelf"",""info"",""23046""  ""mouseout"",""CropSelf"","""",""23529""  ""mouseover"",""ExpSelf"",""info"",""23561""  ""mouseout"",""ExpSelf"","""",""23879""  ""mouseover"",""PayoffSelf"",""info"",""23913""  ""mouseout"",""PayoffSelf"","""",""25129"""
2fs5wun0,skjdn0vs,3,1411,4,3,14,1,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""13""  ""mouseover"",""PayoffSelf"",""info"",""1962""  ""mouseout"",""PayoffSelf"","""",""2862""  ""mouseover"",""ExpSelf"",""info"",""2879""  ""mouseout"",""ExpSelf"","""",""3397""  ""mouseover"",""CropSelf"",""info"",""3397""  ""mouseout"",""CropSelf"","""",""3997""  ""mouseover"",""ExpSelf"",""info"",""3997""  ""mouseout"",""ExpSelf"","""",""4447"""
2fs5wun0,skjdn0vs,4,1411,2,4,14,1,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""22""  ""mouseover"",""CropSelf"",""info"",""1028""  ""mouseout"",""CropSelf"","""",""2229""  ""mouseover"",""ExpSelf"",""info"",""2229""  ""mouseout"",""ExpSelf"","""",""2280""  ""mouseover"",""PayoffSelf"",""info"",""2280""  ""mouseout"",""PayoffSelf"","""",""2964""  ""mouseover"",""ExpSelf"",""info"",""2980""  ""mouseout"",""ExpSelf"","""",""3514""  ""mouseover"",""PayoffSelf"",""info"",""3547""  ""mouseout"",""PayoffSelf"","""",""3848""  ""mouseover"",""ExpSelf"",""info"",""3848""  ""mouseout"",""ExpSelf"","""",""3898""  ""mouseover"",""CropSelf"",""info"",""3915""  ""mouseout"",""CropSelf"","""",""6684""  ""mouseover"",""ExpSelf"",""info"",""6684""  ""mouseout"",""ExpSelf"","""",""6733""  ""mouseover"",""PayoffSelf"",""info"",""6734""  ""mouseout"",""PayoffSelf"","""",""6750""  ""mouseover"",""PayoffSelf"",""info"",""8786""  ""mouseout"",""PayoffSelf"","""",""9637"""
2fs5wun0,skjdn0vs,5,1411,1,5,18,1,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""16""  ""mouseover"",""CropSelf"",""info"",""515""  ""mouseout"",""CropSelf"","""",""549""  ""mouseover"",""CropSelf"",""info"",""848""  ""mouseout"",""CropSelf"","""",""1232""  ""mouseover"",""ExpSelf"",""info"",""1232""  ""mouseout"",""ExpSelf"","""",""1549""  ""mouseover"",""PayoffSelf"",""info"",""1565""  ""mouseout"",""PayoffSelf"","""",""3217"""
2fs5wun0,skjdn0vs,6,1411,3,6,14,1,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""16""  ""mouseover"",""PayoffSelf"",""info"",""485""  ""mouseout"",""PayoffSelf"","""",""2637""  ""mouseover"",""ExpSelf"",""info"",""2672""  ""mouseout"",""ExpSelf"","""",""3088""  ""mouseover"",""CropSelf"",""info"",""3104""  ""mouseout"",""CropSelf"","""",""5607""  ""mouseover"",""ExpSelf"",""info"",""5623""  ""mouseout"",""ExpSelf"","""",""5657"""
2fs5wun0,skjdn0vs,7,1411,1,7,17,1,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""CropSelf"",""info"",""788""  ""mouseout"",""CropSelf"","""",""1256""  ""mouseover"",""ExpSelf"",""info"",""1605""  ""mouseout"",""ExpSelf"","""",""1723""  ""mouseover"",""PayoffSelf"",""info"",""1740""  ""mouseout"",""PayoffSelf"","""",""2740""  ""mouseover"",""ExpSelf"",""info"",""2756""  ""mouseout"",""ExpSelf"","""",""3040""  ""mouseover"",""CropSelf"",""info"",""3057""  ""mouseout"",""CropSelf"","""",""3341""  ""mouseover"",""ExpSelf"",""info"",""3341""  ""mouseout"",""ExpSelf"","""",""3458""  ""mouseover"",""PayoffSelf"",""info"",""3491""  ""mouseout"",""PayoffSelf"","""",""3708"""
2fs5wun0,skjdn0vs,8,1411,1,8,16,1,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""42""  ""mouseover"",""PayoffSelf"",""info"",""788""  ""mouseout"",""PayoffSelf"","""",""3141"""
2fs5wun0,skjdn0vs,9,1411,4,9,14,1,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""18""  ""mouseover"",""PayoffSelf"",""info"",""638""  ""mouseout"",""PayoffSelf"","""",""1238""  ""mouseover"",""ExpSelf"",""info"",""1255""  ""mouseout"",""ExpSelf"","""",""1572""  ""mouseover"",""CropSelf"",""info"",""1588""  ""mouseout"",""CropSelf"","""",""1839""  ""mouseover"",""ExpSelf"",""info"",""1855""  ""mouseout"",""ExpSelf"","""",""2157""  ""mouseover"",""PayoffSelf"",""info"",""2157""  ""mouseout"",""PayoffSelf"","""",""2389""  ""mouseover"",""ExpSelf"",""info"",""2389""  ""mouseout"",""ExpSelf"","""",""2456""  ""mouseover"",""CropSelf"",""info"",""2472""  ""mouseout"",""CropSelf"","""",""2891""  ""mouseover"",""ExpSelf"",""info"",""2907""  ""mouseout"",""ExpSelf"","""",""3223""  ""mouseover"",""PayoffSelf"",""info"",""3240""  ""mouseout"",""PayoffSelf"","""",""3991"""
2fs5wun0,skjdn0vs,10,1411,1,10,15,1,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""13""  ""mouseover"",""CropSelf"",""info"",""456""  ""mouseout"",""CropSelf"","""",""474""  ""mouseover"",""ExpSelf"",""info"",""474""  ""mouseout"",""ExpSelf"","""",""507""  ""mouseover"",""PayoffSelf"",""info"",""507""  ""mouseout"",""PayoffSelf"","""",""540""  ""mouseover"",""PayoffSelf"",""info"",""823""  ""mouseout"",""PayoffSelf"","""",""1707""  ""mouseover"",""ExpSelf"",""info"",""7880""  ""mouseout"",""ExpSelf"","""",""7898""  ""mouseover"",""CropSelf"",""info"",""7898""  ""mouseout"",""CropSelf"","""",""7930""  ""mouseover"",""CropSelf"",""info"",""8081""  ""mouseout"",""CropSelf"","""",""8164""  ""mouseover"",""ExpSelf"",""info"",""8180""  ""mouseout"",""ExpSelf"","""",""8614""  ""mouseover"",""PayoffSelf"",""info"",""8614""  ""mouseout"",""PayoffSelf"","""",""8631"""
2fs5wun0,skjdn0vs,11,1411,3,1,16,2,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""21""  ""mouseover"",""ExpSelf"",""info"",""795""  ""mouseout"",""ExpSelf"","""",""829""  ""mouseover"",""ExpSelf"",""info"",""1029""  ""mouseout"",""ExpSelf"","""",""1312""  ""mouseover"",""CropSelf"",""info"",""1313""  ""mouseout"",""CropSelf"","""",""2848""  ""mouseover"",""ExpSelf"",""info"",""2864""  ""mouseout"",""ExpSelf"","""",""3165""  ""mouseover"",""PayoffSelf"",""info"",""3182""  ""mouseout"",""PayoffSelf"","""",""5434""  ""mouseover"",""PayoffSelf"",""info"",""7268""  ""mouseout"",""PayoffSelf"","""",""7302""  ""mouseover"",""PayoffSelf"",""info"",""7509""  ""mouseout"",""PayoffSelf"","""",""7886"""
2fs5wun0,skjdn0vs,12,1411,3,2,14,2,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""23""  ""mouseover"",""PayoffSelf"",""info"",""660""  ""mouseout"",""PayoffSelf"","""",""1644""  ""mouseover"",""PayoffSelf"",""info"",""5081""  ""mouseout"",""PayoffSelf"","""",""6165""  ""mouseover"",""PayoffSelf"",""info"",""7166""  ""mouseout"",""PayoffSelf"","""",""7483""  ""mouseover"",""ExpSelf"",""info"",""7483""  ""mouseout"",""ExpSelf"","""",""7733""  ""mouseover"",""CropSelf"",""info"",""7750""  ""mouseout"",""CropSelf"","""",""8017""  ""mouseover"",""ExpSelf"",""info"",""8017""  ""mouseout"",""ExpSelf"","""",""8085""  ""mouseover"",""PayoffSelf"",""info"",""8085""  ""mouseout"",""PayoffSelf"","""",""9018""  ""mouseover"",""PayoffSelf"",""info"",""10174""  ""mouseout"",""PayoffSelf"","""",""14925""  ""mouseover"",""CropSelf"",""info"",""15782""  ""mouseout"",""CropSelf"","""",""16209"""
2fs5wun0,skjdn0vs,13,1411,4,3,16,2,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""26""  ""mouseover"",""PayoffSelf"",""info"",""1321""  ""mouseout"",""PayoffSelf"","""",""1822""  ""mouseover"",""ExpSelf"",""info"",""1837""  ""mouseout"",""ExpSelf"","""",""2171""  ""mouseover"",""CropSelf"",""info"",""2171""  ""mouseout"",""CropSelf"","""",""2705""  ""mouseover"",""ExpSelf"",""info"",""2722""  ""mouseout"",""ExpSelf"","""",""3022""  ""mouseover"",""PayoffSelf"",""info"",""3022""  ""mouseout"",""PayoffSelf"","""",""3072"""
2fs5wun0,skjdn0vs,14,1411,1,4,13,2,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""22""  ""mouseover"",""PayoffSelf"",""info"",""453""  ""mouseout"",""PayoffSelf"","""",""1288""  ""mouseover"",""ExpSelf"",""info"",""1288""  ""mouseout"",""ExpSelf"","""",""1804""  ""mouseover"",""CropSelf"",""info"",""1804""  ""mouseout"",""CropSelf"","""",""2322""  ""mouseover"",""PayoffSelf"",""info"",""7176""  ""mouseout"",""PayoffSelf"","""",""7427""  ""mouseover"",""ExpSelf"",""info"",""7443""  ""mouseout"",""ExpSelf"","""",""7627""  ""mouseover"",""CropSelf"",""info"",""7643""  ""mouseout"",""CropSelf"","""",""7927""  ""mouseover"",""ExpSelf"",""info"",""7927""  ""mouseout"",""ExpSelf"","""",""7960""  ""mouseover"",""PayoffSelf"",""info"",""7960""  ""mouseout"",""PayoffSelf"","""",""8244"""
2fs5wun0,skjdn0vs,15,1411,2,5,18,2,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""PayoffSelf"",""info"",""722""  ""mouseout"",""PayoffSelf"","""",""1606""  ""mouseover"",""ExpSelf"",""info"",""3440""  ""mouseout"",""ExpSelf"","""",""3457""  ""mouseover"",""CropSelf"",""info"",""3457""  ""mouseout"",""CropSelf"","""",""3774""  ""mouseover"",""ExpSelf"",""info"",""3775""  ""mouseout"",""ExpSelf"","""",""3824""  ""mouseover"",""PayoffSelf"",""info"",""3824""  ""mouseout"",""PayoffSelf"","""",""4125"""
2fs5wun0,skjdn0vs,16,1411,2,6,19,2,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""18""  ""mouseover"",""PayoffSelf"",""info"",""685""  ""mouseout"",""PayoffSelf"","""",""2337""  ""mouseover"",""ExpSelf"",""info"",""2337""  ""mouseout"",""ExpSelf"","""",""2587""  ""mouseover"",""CropSelf"",""info"",""2654""  ""mouseout"",""CropSelf"","""",""2720""  ""mouseover"",""CropSelf"",""info"",""3038""  ""mouseout"",""CropSelf"","""",""3390"""
2fs5wun0,skjdn0vs,17,1411,2,7,18,2,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""16""  ""mouseover"",""ExpSelf"",""info"",""1867""  ""mouseout"",""ExpSelf"","""",""2201""  ""mouseover"",""PayoffSelf"",""info"",""2234""  ""mouseout"",""PayoffSelf"","""",""3286"""
2fs5wun0,skjdn0vs,18,1411,2,8,19,2,17,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""PayoffSelf"",""info"",""611""  ""mouseout"",""PayoffSelf"","""",""728""  ""mouseover"",""ExpSelf"",""info"",""746""  ""mouseout"",""ExpSelf"","""",""1078""  ""mouseover"",""PayoffSelf"",""info"",""1095""  ""mouseout"",""PayoffSelf"","""",""1462""  ""mouseover"",""ExpSelf"",""info"",""1478""  ""mouseout"",""ExpSelf"","""",""1778""  ""mouseover"",""CropSelf"",""info"",""1778""  ""mouseout"",""CropSelf"","""",""2128""  ""mouseover"",""ExpSelf"",""info"",""2145""  ""mouseout"",""ExpSelf"","""",""2496""  ""mouseover"",""PayoffSelf"",""info"",""2496""  ""mouseout"",""PayoffSelf"","""",""4898"""
