"Session_ID","id","ID_In_Session","Round","SumPayoff","ChoiceSelf","ExperienceSelf","Choice1","Choice2","Choice3","Experience1","Experience2","Experience3","Payoff","group_id","Optimal","PayoffBetter","Hard","Correct","n1","n2","n3","n4","ChoiceSelf_ms","Payoff_ms","ExperienceSelf_ms","Choice1_ms","Choice2_ms","Choice3_ms","Experience1_ms","Experience2_ms","Experience3_ms","Prop_Choice","Dur_Choice","Prop_Exp","Dur_Exp","n1_obs","n2_obs","n3_obs","n4_obs","Choice1_obs","Choice2_obs","Choice3_obs","Experience1_obs","Experience2_obs","Experience3_obs","Phase","TempChange","TimeSinceChange","ExpStable"
"rzf8ubdt","m042o6u5",1,65,1562,3,15,3,1,3,20,10,5,17,2,3,15,1,1,1,0,2,0,0,266,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,15
"rzf8ubdt","m042o6u5",1,66,1562,3,16,3,3,0,6,11,1,18,2,3,15,1,1,0,0,2,0,335,367,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,16
"rzf8ubdt","m042o6u5",1,67,1562,3,17,3,3,4,2,7,12,17,2,3,15,1,1,0,0,2,1,716,666,385,33,0,0,0,0,0,0.333333333333333,33,0,0,0,0,1,0,3,0,0,0,0,0,3,0,17,17
"rzf8ubdt","m042o6u5",1,68,1562,3,18,4,3,2,13,3,8,13,2,3,15,1,1,0,1,1,1,468,417,533,1553,1020,703,752,399,432,1,3276,1,1583,0,1,1,1,4,3,2,13,3,8,3,0,18,18
"rzf8ubdt","m042o6u5",1,69,1562,3,19,2,2,3,9,4,14,10,2,3,15,1,1,0,2,1,0,916,516,885,318,499,770,0,66,349,1,1587,0.666666666666667,415,0,2,1,0,2,2,3,0,4,14,3,0,19,19
"rzf8ubdt","m042o6u5",1,70,1562,3,20,3,3,1,15,10,5,20,2,3,15,1,1,1,0,2,0,751,818,818,968,701,535,169,32,283,1,2204,1,484,1,0,2,0,3,3,1,15,10,5,3,0,20,20
"rzf8ubdt","m042o6u5",1,71,1562,4,1,1,2,4,11,6,16,21,1,4,15,1,1,1,1,0,1,1501,0,0,1554,962,769,513,284,367,1,3285,1,1164,1,1,0,1,1,2,4,11,6,16,3,0,21,1
"rzf8ubdt","m042o6u5",1,72,1562,4,2,3,4,2,12,7,17,18,1,4,15,1,1,0,1,1,1,0,517,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,2
"rzf8ubdt","m042o6u5",1,73,1562,4,3,1,2,4,13,18,8,14,1,4,15,1,1,1,1,0,1,317,117,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,3
"rzf8ubdt","m042o6u5",1,74,1562,4,4,2,1,4,9,14,19,14,1,4,15,1,1,1,1,0,1,484,317,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,4
"rzf8ubdt","m042o6u5",1,75,1562,1,5,1,1,1,10,15,20,9,1,4,15,1,0,3,0,0,0,798,1269,617,952,1199,1018,769,384,601,1,3169,1,1754,3,0,0,0,1,1,1,10,15,20,3,0,25,5
"rzf8ubdt","m042o6u5",1,76,1562,3,6,0,3,4,1,16,11,10,1,2,13,0,0,0,0,1,1,1302,484,232,649,752,688,0,0,0,1,2089,0,0,0,0,1,1,0,3,4,0,0,0,4,1,1,1
"rzf8ubdt","m042o6u5",1,77,1562,3,7,3,1,1,12,17,2,10,1,2,13,0,0,2,0,1,0,485,767,814,851,719,433,517,568,0,1,2003,0.666666666666667,1085,2,0,1,0,3,1,1,12,17,0,4,0,2,2
"rzf8ubdt","m042o6u5",1,78,1562,1,8,1,1,1,18,13,3,10,1,2,13,0,0,3,0,0,0,550,500,284,334,651,400,0,0,68,1,1385,0.333333333333333,68,3,0,0,0,1,1,1,0,0,3,4,0,3,3
"rzf8ubdt","m042o6u5",1,79,1562,1,9,1,1,4,19,4,14,7,1,2,13,0,0,2,0,0,1,535,484,183,482,384,266,0,0,0,1,1132,0,0,2,0,0,1,1,1,4,0,0,0,4,0,4,4
"rzf8ubdt","m042o6u5",1,80,1562,4,10,4,1,2,5,20,15,8,1,2,13,0,0,1,1,0,1,1300,1167,1251,740,867,1335,766,353,999,1,2942,1,2118,1,1,0,1,4,1,2,5,20,15,4,0,5,5
"rzf8ubdt","m042o6u5",1,81,1562,2,11,0,3,1,1,6,16,14,1,2,13,0,1,1,0,1,0,982,368,398,234,634,768,84,135,566,1,1636,1,785,1,0,1,0,0,3,1,1,6,16,4,0,6,6
"rzf8ubdt","m042o6u5",1,82,1562,2,12,2,2,1,2,17,7,14,1,2,13,0,1,1,2,0,0,250,401,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7
"rzf8ubdt","m042o6u5",1,83,1562,2,13,2,2,2,3,8,18,14,1,2,13,0,1,0,3,0,0,399,399,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,8
"rzf8ubdt","m042o6u5",1,84,1562,2,14,2,2,4,19,9,4,15,1,2,13,0,1,0,2,0,1,0,500,0,417,351,402,84,33,133,1,1170,1,250,0,2,0,1,2,2,4,19,9,4,4,0,9,9
"rzf8ubdt","m042o6u5",1,85,1562,2,15,3,2,2,5,20,10,14,1,2,13,0,1,0,2,1,0,151,416,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,10
"rzf8ubdt","m042o6u5",1,86,1562,2,16,0,1,2,1,6,11,16,1,2,13,0,1,1,1,0,0,317,283,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,11
"rzf8ubdt","m042o6u5",1,87,1562,2,17,2,3,2,7,2,12,13,1,2,13,0,1,0,2,1,0,83,450,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,12
"rzf8ubdt","m042o6u5",1,88,1562,2,18,2,2,2,13,3,8,12,1,2,13,0,1,0,3,0,0,367,283,0,234,149,277,133,83,0,1,660,0.666666666666667,216,0,3,0,0,2,2,2,13,3,0,4,0,13,13
"rzf8ubdt","m042o6u5",1,89,1562,2,19,2,2,2,4,14,9,14,1,2,13,0,1,0,3,0,0,400,300,200,284,184,334,133,0,33,1,802,0.666666666666667,166,0,3,0,0,2,2,2,4,0,9,4,0,14,14
"rzf8ubdt","m042o6u5",1,90,1562,2,20,2,2,2,10,15,5,11,1,2,13,0,1,0,3,0,0,0,351,66,183,251,284,49,0,33,1,718,0.666666666666667,82,0,3,0,0,2,2,2,10,0,5,4,0,15,15
"rzf8ubdt","m042o6u5",1,91,1562,1,1,1,1,1,6,11,16,13,2,1,13,0,1,3,0,0,0,384,0,0,333,333,335,0,50,0,1,1001,0.333333333333333,50,3,0,0,0,1,1,1,0,11,0,4,0,16,1
"rzf8ubdt","m042o6u5",1,92,1562,1,2,1,1,1,17,12,7,14,2,1,13,0,1,3,0,0,0,650,482,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,2
"rzf8ubdt","m042o6u5",1,93,1562,1,3,1,1,1,13,8,18,13,2,1,13,0,1,3,0,0,0,668,232,568,184,200,317,134,0,0,1,701,0.333333333333333,134,3,0,0,0,1,1,1,13,0,0,4,0,18,3
"rzf8ubdt","m042o6u5",1,94,1562,1,4,3,1,1,14,9,19,15,2,1,13,0,1,2,0,1,0,429,132,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,4
"rzf8ubdt","m042o6u5",1,95,1562,1,5,1,4,1,10,15,20,15,2,1,13,0,1,2,0,0,1,634,435,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,5
"rzf8ubdt","m042o6u5",1,96,1562,1,6,1,0,2,11,1,16,13,2,1,13,0,1,1,1,0,0,935,687,452,433,734,650,0,534,300,1,1817,0.666666666666667,834,1,1,0,0,1,0,2,0,1,16,4,0,21,6
"rzf8ubdt","m042o6u5",1,97,1562,1,7,1,1,2,12,17,2,12,2,1,13,0,1,2,1,0,0,267,318,216,316,200,484,619,65,368,1,1000,1,1052,2,1,0,0,1,1,2,12,17,2,4,0,22,7
"rzf8ubdt","m042o6u5",1,98,1562,1,8,1,1,1,13,18,3,14,2,1,13,0,1,3,0,0,0,451,418,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,8
"rzf8ubdt","m042o6u5",1,99,1562,1,9,2,1,1,19,4,14,12,2,1,13,0,1,2,1,0,0,283,267,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,9
"rzf8ubdt","m042o6u5",1,100,1562,1,10,2,1,1,5,20,15,13,2,1,13,0,1,2,1,0,0,318,350,0,449,133,400,584,0,0,1,982,0.333333333333333,584,2,1,0,0,2,1,1,5,0,0,4,0,25,10
"rzf8ubdt","r8zit5ud",2,1,1474,1,1,NA,NA,NA,NA,NA,NA,17,1,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"rzf8ubdt","r8zit5ud",2,2,1474,3,2,4,3,3,2,2,2,17,1,3,19,0,1,0,0,2,1,1118,650,1585,1250,601,1701,601,166,334,1,3552,1,1101,0,0,2,1,4,3,3,2,2,2,1,0,2,2
"rzf8ubdt","r8zit5ud",2,3,1474,4,3,3,3,2,3,3,3,19,1,3,19,0,0,0,1,2,0,899,668,3885,567,418,417,884,596,199,1,1402,1,1679,0,1,2,0,3,3,2,3,3,3,1,0,3,3
"rzf8ubdt","r8zit5ud",2,4,1474,3,4,3,3,3,4,4,4,21,1,3,19,0,1,0,0,3,0,352,448,668,352,316,400,817,383,301,1,1068,1,1501,0,0,3,0,3,3,3,4,4,4,1,0,4,4
"rzf8ubdt","r8zit5ud",2,5,1474,3,5,3,3,1,5,5,5,18,1,3,19,0,1,1,0,2,0,674,1134,718,831,400,401,402,0,0,1,1632,0.333333333333333,402,1,0,2,0,3,3,1,5,0,0,1,0,5,5
"rzf8ubdt","r8zit5ud",2,6,1474,2,6,2,3,0,6,6,1,18,1,3,19,0,0,0,1,1,0,1100,301,901,816,1651,651,483,765,68,1,3118,1,1316,0,1,1,0,2,3,0,6,6,1,1,0,6,6
"rzf8ubdt","r8zit5ud",2,7,1474,1,7,4,1,4,7,2,7,17,1,3,19,0,0,1,0,0,2,1134,565,435,183,247,367,250,118,419,1,797,1,787,1,0,0,2,4,1,4,7,2,7,1,0,7,7
"rzf8ubdt","r8zit5ud",2,8,1474,3,8,1,2,3,8,3,8,20,1,3,19,0,1,1,1,1,0,351,400,998,301,365,317,570,300,366,1,983,1,1236,1,1,1,0,1,2,3,8,3,8,1,0,8,8
"rzf8ubdt","r8zit5ud",2,9,1474,3,9,3,1,3,4,9,9,19,1,3,19,0,1,1,0,2,0,301,667,369,428,333,401,83,301,17,1,1162,1,401,1,0,2,0,3,1,3,4,9,9,1,0,9,9
"rzf8ubdt","r8zit5ud",2,10,1474,3,10,3,4,3,10,5,10,21,1,3,19,0,1,0,0,2,1,517,568,165,302,333,317,0,0,0,1,952,0,0,0,0,2,1,3,4,3,0,0,0,1,0,10,10
"rzf8ubdt","r8zit5ud",2,11,1474,3,11,3,0,1,6,1,11,18,1,3,19,0,1,1,0,1,0,434,484,534,434,401,568,0,0,68,1,1403,0.333333333333333,68,1,0,1,0,3,0,1,0,0,11,1,0,11,11
"rzf8ubdt","r8zit5ud",2,12,1474,3,12,4,1,3,12,7,2,20,1,3,19,0,1,1,0,1,1,406,501,584,367,283,368,350,184,315,1,1018,1,849,1,0,1,1,4,1,3,12,7,2,1,0,12,12
"rzf8ubdt","r8zit5ud",2,13,1474,4,13,3,4,1,3,8,13,18,1,3,19,0,0,1,0,1,1,552,701,350,352,435,317,0,0,0,1,1104,0,0,1,0,1,1,3,4,1,0,0,0,1,0,13,13
"rzf8ubdt","r8zit5ud",2,14,1474,1,14,3,2,2,4,14,9,18,1,3,19,0,0,0,2,1,0,398,634,417,300,351,367,84,67,0,1,1018,0.666666666666667,151,0,2,1,0,3,2,2,4,14,0,1,0,14,14
"rzf8ubdt","r8zit5ud",2,15,1474,2,15,1,4,3,15,10,5,15,1,3,19,0,0,1,0,1,1,367,550,918,248,350,317,987,669,484,1,915,1,2140,1,0,1,1,1,4,3,15,10,5,1,0,15,15
"rzf8ubdt","r8zit5ud",2,16,1474,3,16,3,1,0,6,11,1,19,1,3,19,0,1,1,0,1,0,315,534,267,184,33,301,332,181,0,1,518,0.666666666666667,513,1,0,1,0,3,1,0,6,11,0,1,0,16,16
"rzf8ubdt","r8zit5ud",2,17,1474,3,17,3,3,3,2,12,7,21,1,3,19,0,1,0,0,3,0,783,566,367,400,317,300,351,34,0,1,1017,0.666666666666667,385,0,0,3,0,3,3,3,2,12,0,1,0,17,17
"rzf8ubdt","r8zit5ud",2,18,1474,3,18,3,2,3,13,3,8,21,1,3,19,0,1,0,1,2,0,353,434,266,251,250,367,51,66,17,1,868,1,134,0,1,2,0,3,2,3,13,3,8,1,0,18,18
"rzf8ubdt","r8zit5ud",2,19,1474,3,19,3,3,3,14,4,9,18,1,3,19,0,1,0,0,3,0,883,1486,885,1068,801,368,1304,1067,584,1,2237,1,2955,0,0,3,0,3,3,3,14,4,9,1,0,19,19
"rzf8ubdt","r8zit5ud",2,20,1474,3,20,3,3,3,5,15,10,21,1,3,19,0,1,0,0,3,0,0,0,0,0,0,0,0,121,0,0,0,0.333333333333333,121,0,0,0,0,0,0,0,0,15,0,1,0,20,20
"rzf8ubdt","r8zit5ud",2,21,1474,4,1,4,4,4,16,6,11,17,2,4,19,0,1,0,0,0,3,533,367,116,694,317,417,16,0,100,1,1428,0.666666666666667,116,0,0,0,3,4,4,4,16,0,11,1,0,21,1
"rzf8ubdt","r8zit5ud",2,22,1474,2,2,4,4,4,17,12,7,18,2,4,19,0,0,0,0,0,3,351,1035,568,268,335,334,351,0,0,1,937,0.333333333333333,351,0,0,0,3,4,4,4,17,0,0,1,0,22,2
"rzf8ubdt","r8zit5ud",2,23,1474,1,3,4,4,4,8,13,18,15,2,4,19,0,0,0,0,0,3,218,0,16,117,101,0,0,50,0,0.666666666666667,218,0.333333333333333,50,0,0,0,2,4,4,0,0,13,0,1,0,23,3
"rzf8ubdt","r8zit5ud",2,24,1474,3,4,4,4,4,9,14,19,17,2,4,19,0,0,0,0,0,3,116,683,116,133,317,350,433,463,351,1,800,1,1247,0,0,0,3,4,4,4,9,14,19,1,0,24,4
"rzf8ubdt","r8zit5ud",2,25,1474,4,5,4,4,4,15,10,20,21,2,4,19,0,1,0,0,0,3,801,352,416,784,683,985,919,1134,1102,1,2452,1,3155,0,0,0,3,4,4,4,15,10,20,1,0,25,5
"rzf8ubdt","r8zit5ud",2,26,1474,4,6,0,4,4,1,11,16,10,2,2,17,1,0,0,0,0,2,483,366,568,520,451,483,368,318,350,1,1454,1,1036,0,0,0,2,0,4,4,1,11,16,2,1,1,1
"rzf8ubdt","r8zit5ud",2,27,1474,1,7,4,1,4,12,17,2,19,2,2,17,1,0,1,0,0,2,317,400,685,1067,383,599,1366,1070,429,1,2049,1,2865,1,0,0,2,4,1,4,12,17,2,2,0,2,2
"rzf8ubdt","r8zit5ud",2,28,1474,1,8,4,2,3,3,18,13,22,2,2,17,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3
"rzf8ubdt","r8zit5ud",2,29,1474,2,9,3,2,2,19,4,14,17,2,2,17,1,1,0,2,1,0,300,400,501,301,384,336,17,0,250,1,1021,0.666666666666667,267,0,2,1,0,3,2,2,19,0,14,2,0,4,4
"rzf8ubdt","r8zit5ud",2,30,1474,1,10,1,3,2,15,20,5,16,2,2,17,1,0,1,1,1,0,351,472,284,366,315,249,0,34,0,1,930,0.333333333333333,34,1,1,1,0,1,3,2,0,20,0,2,0,5,5
"rzf8ubdt","r8zit5ud",2,31,1474,3,11,1,2,0,6,16,1,15,2,2,17,1,0,1,1,0,0,317,433,517,235,384,366,517,452,702,1,985,1,1671,1,1,0,0,1,2,0,6,16,1,2,0,6,6
"rzf8ubdt","r8zit5ud",2,32,1474,1,12,4,1,1,7,17,2,14,2,2,17,1,0,2,0,0,1,566,466,298,785,1198,616,133,50,0,1,2599,0.666666666666667,183,2,0,0,1,4,1,1,7,17,0,2,0,7,7
"rzf8ubdt","r8zit5ud",2,33,1474,1,13,4,2,4,18,3,8,9,2,2,17,1,0,0,1,0,2,451,415,104,317,151,400,334,534,430,1,868,1,1298,0,1,0,2,4,2,4,18,3,8,2,0,8,8
"rzf8ubdt","r8zit5ud",2,34,1474,3,14,1,4,2,19,4,9,17,2,2,17,1,0,1,1,0,1,333,767,367,335,316,367,533,349,0,1,1018,0.666666666666667,882,1,1,0,1,1,4,2,19,4,0,2,0,9,9
"rzf8ubdt","r8zit5ud",2,35,1474,4,15,4,4,1,20,10,5,18,2,2,17,1,0,1,0,0,2,394,502,650,350,534,417,585,300,233,1,1301,1,1118,1,0,0,2,4,4,1,20,10,5,2,0,10,10
"rzf8ubdt","r8zit5ud",2,36,1474,4,16,0,4,4,1,6,11,12,2,2,17,1,0,0,0,0,2,68,501,534,151,384,384,0,0,17,1,919,0.333333333333333,17,0,0,0,2,0,4,4,0,0,11,2,0,11,11
"rzf8ubdt","r8zit5ud",2,37,1474,1,17,4,4,3,2,7,12,15,2,2,17,1,0,0,0,1,2,267,517,333,266,283,334,0,0,17,1,883,0.333333333333333,17,0,0,1,2,4,4,3,0,0,12,2,0,12,12
"rzf8ubdt","r8zit5ud",2,38,1474,1,18,3,4,2,13,8,3,14,2,2,17,1,0,0,1,1,1,267,433,317,451,383,317,928,365,551,1,1151,1,1844,0,1,1,1,3,4,2,13,8,3,2,0,13,13
"rzf8ubdt","r8zit5ud",2,39,1474,4,19,2,4,3,14,9,4,15,2,2,17,1,0,0,1,1,1,418,816,616,401,301,434,350,100,184,1,1136,1,634,0,1,1,1,2,4,3,14,9,4,2,0,14,14
"rzf8ubdt","r8zit5ud",2,40,1474,4,20,4,2,1,10,5,15,10,2,2,17,1,0,1,1,0,1,232,465,284,402,458,335,316,118,65,1,1195,1,499,1,1,0,1,4,2,1,10,5,15,2,0,15,15
"rzf8ubdt","r8zit5ud",2,41,1474,3,1,2,4,1,6,16,11,14,1,1,17,1,0,1,1,0,1,300,449,301,301,384,399,283,133,67,1,1084,1,483,1,1,0,1,2,4,1,6,16,11,2,0,16,1
"rzf8ubdt","r8zit5ud",2,42,1474,1,2,3,1,1,7,12,17,15,1,1,17,1,1,2,0,1,0,400,418,284,300,835,582,634,766,601,1,1717,1,2001,2,0,1,0,3,1,1,7,12,17,2,0,17,2
"rzf8ubdt","r8zit5ud",2,43,1474,4,3,1,1,1,8,18,13,11,1,1,17,1,0,3,0,0,0,378,484,369,351,367,282,334,366,267,1,1000,1,967,3,0,0,0,1,1,1,8,18,13,2,0,18,3
"rzf8ubdt","r8zit5ud",2,44,1474,2,4,1,1,1,9,19,14,19,1,1,17,1,0,3,0,0,0,316,366,350,318,300,318,83,100,166,1,936,1,349,3,0,0,0,1,1,1,9,19,14,2,0,19,4
"rzf8ubdt","r8zit5ud",2,45,1474,4,5,1,1,1,20,15,10,12,1,1,17,1,0,3,0,0,0,651,950,483,334,734,451,970,735,251,1,1519,1,1956,3,0,0,0,1,1,1,20,15,10,2,0,20,5
"rzf8ubdt","r8zit5ud",2,46,1474,1,6,1,2,0,16,11,1,13,1,1,17,1,1,1,1,0,0,633,435,451,886,916,684,488,0,0,1,2486,0.333333333333333,488,1,1,0,0,1,2,0,16,0,0,2,0,21,6
"rzf8ubdt","r8zit5ud",2,47,1474,1,7,1,1,4,17,2,12,15,1,1,17,1,1,2,0,0,1,650,434,268,334,334,467,368,350,351,1,1135,1,1069,2,0,0,1,1,1,4,17,2,12,2,0,22,7
"rzf8ubdt","r8zit5ud",2,48,1474,2,8,1,1,4,13,18,3,13,1,1,17,1,0,2,0,0,1,317,467,350,250,182,300,0,0,33,1,732,0.333333333333333,33,2,0,0,1,1,1,4,0,0,3,2,0,23,8
"rzf8ubdt","r8zit5ud",2,49,1474,1,9,1,1,1,19,14,4,15,1,1,17,1,1,3,0,0,0,265,484,35,318,334,384,0,0,18,1,1036,0.333333333333333,18,3,0,0,0,1,1,1,0,0,4,2,0,24,9
"rzf8ubdt","r8zit5ud",2,50,1474,3,10,2,1,1,15,5,20,17,1,1,17,1,0,2,1,0,0,301,484,200,234,332,333,0,0,0,1,899,0,0,2,1,0,0,2,1,1,0,0,0,2,0,25,10
"rzf8ubdt","r8zit5ud",2,51,1474,3,11,3,1,0,6,16,1,16,1,4,15,1,0,1,0,1,0,633,317,367,336,433,284,500,401,201,1,1053,1,1102,1,0,1,0,3,1,0,6,16,1,3,1,1,1
"rzf8ubdt","r8zit5ud",2,52,1474,4,12,1,3,4,17,2,7,17,1,4,15,1,1,1,0,1,1,267,434,317,350,335,384,417,50,250,1,1069,1,717,1,0,1,1,1,3,4,17,2,7,3,0,2,2
"rzf8ubdt","r8zit5ud",2,53,1474,2,13,1,2,3,3,8,18,16,1,4,15,1,0,1,1,1,0,301,534,351,318,299,367,552,334,250,1,984,1,1136,1,1,1,0,1,2,3,3,8,18,3,0,3,3
"rzf8ubdt","r8zit5ud",2,54,1474,1,14,1,1,3,9,19,4,16,1,4,15,1,0,2,0,1,0,251,784,335,350,366,317,338,233,0,1,1033,0.666666666666667,571,2,0,1,0,1,1,3,9,19,0,3,0,4,4
"rzf8ubdt","r8zit5ud",2,55,1474,2,15,1,2,1,10,20,5,7,1,4,15,1,0,2,1,0,0,317,550,315,670,317,418,868,453,300,1,1405,1,1621,2,1,0,0,1,2,1,10,20,5,3,0,5,5
"rzf8ubdt","r8zit5ud",2,56,1474,2,16,2,0,1,6,1,11,18,1,4,15,1,0,1,1,0,0,382,418,316,333,417,350,348,834,0,1,1100,0.666666666666667,1182,1,1,0,0,2,0,1,6,1,0,3,0,6,6
"rzf8ubdt","r8zit5ud",2,57,1474,1,17,2,3,1,12,7,2,16,1,4,15,1,0,1,1,1,0,301,785,767,535,618,618,316,605,468,1,1771,1,1389,1,1,1,0,2,3,1,12,7,2,3,0,7,7
"rzf8ubdt","r8zit5ud",2,58,1474,4,18,3,1,2,13,8,3,19,1,4,15,1,1,1,1,1,0,569,478,383,1219,367,1085,267,201,566,1,2671,1,1034,1,1,1,0,3,1,2,13,8,3,3,0,8,8
"rzf8ubdt","r8zit5ud",2,59,1474,3,19,4,2,2,9,4,14,8,1,4,15,1,0,0,2,0,1,685,728,234,1118,334,434,869,452,682,1,1886,1,2003,0,2,0,1,4,2,2,9,4,14,3,0,9,9
"rzf8ubdt","r8zit5ud",2,60,1474,4,20,1,4,4,15,5,10,17,1,4,15,1,1,1,0,0,2,317,401,266,866,66,501,416,301,235,1,1433,1,952,1,0,0,2,1,4,4,15,5,10,3,0,10,10
"rzf8ubdt","r8zit5ud",2,61,1474,4,1,3,4,3,11,16,6,9,2,3,15,1,0,0,0,2,1,732,968,617,984,1618,1268,367,1435,986,1,3870,1,2788,0,0,2,1,3,4,3,11,16,6,3,0,11,1
"rzf8ubdt","r8zit5ud",2,62,1474,1,2,4,3,3,7,17,12,9,2,3,15,1,0,0,0,2,1,333,516,284,970,848,567,483,569,318,1,2385,1,1370,0,0,2,1,4,3,3,7,17,12,3,0,12,2
"rzf8ubdt","r8zit5ud",2,63,1474,2,3,3,3,3,8,13,18,12,2,3,15,1,0,0,0,3,0,149,650,134,0,0,0,33,0,0,0,0,0.333333333333333,33,0,0,0,0,0,0,0,8,0,0,3,0,13,3
"rzf8ubdt","r8zit5ud",2,64,1474,3,4,3,3,3,9,14,19,16,2,3,15,1,1,0,0,3,0,216,401,437,618,534,367,233,317,366,1,1519,1,916,0,0,3,0,3,3,3,9,14,19,3,0,14,4
"rzf8ubdt","r8zit5ud",2,65,1474,3,5,3,3,1,20,15,10,15,2,3,15,1,1,1,0,2,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,5
"rzf8ubdt","r8zit5ud",2,66,1474,3,6,3,3,0,11,16,1,10,2,3,15,1,1,0,0,2,0,1118,467,451,768,317,517,1066,802,1069,1,1602,1,2937,0,0,2,0,3,3,0,11,16,1,3,0,16,6
"rzf8ubdt","r8zit5ud",2,67,1474,2,7,3,3,4,2,17,12,16,2,3,15,1,0,0,0,2,1,0,583,300,335,250,349,533,334,350,1,934,1,1217,0,0,2,1,3,3,4,2,17,12,3,0,17,7
"rzf8ubdt","r8zit5ud",2,68,1474,2,8,4,3,3,13,3,18,9,2,3,15,1,0,0,0,2,1,219,668,84,317,267,302,0,0,48,1,886,0.333333333333333,48,0,0,2,1,4,3,3,0,0,18,3,0,18,8
"rzf8ubdt","r8zit5ud",2,69,1474,3,9,3,2,3,14,4,19,19,2,3,15,1,1,0,1,2,0,0,800,0,318,332,334,68,17,0,1,984,0.666666666666667,85,0,1,2,0,3,2,3,14,4,0,3,0,19,9
"rzf8ubdt","r8zit5ud",2,70,1474,3,10,3,3,1,15,20,5,16,2,3,15,1,1,1,0,2,0,331,433,649,316,350,367,250,234,301,1,1033,1,785,1,0,2,0,3,3,1,15,20,5,3,0,20,10
"rzf8ubdt","r8zit5ud",2,71,1474,3,11,0,3,3,1,16,6,17,2,3,15,1,1,0,0,2,0,363,569,348,502,301,819,0,534,717,1,1622,0.666666666666667,1251,0,0,2,0,0,3,3,0,16,6,3,0,21,11
"rzf8ubdt","r8zit5ud",2,72,1474,4,12,4,3,2,17,2,7,4,2,3,15,1,0,0,1,1,1,250,684,200,267,752,366,433,650,317,1,1385,1,1400,0,1,1,1,4,3,2,17,2,7,3,0,22,12
"rzf8ubdt","r8zit5ud",2,73,1474,3,13,3,4,2,18,3,8,19,2,3,15,1,1,0,1,1,1,0,583,0,0,400,0,0,635,0,0.333333333333333,400,0.333333333333333,635,0,0,0,1,0,4,0,0,3,0,3,0,23,13
"rzf8ubdt","r8zit5ud",2,74,1474,3,14,4,2,3,4,9,19,13,2,3,15,1,1,0,1,1,1,133,700,367,768,685,619,733,433,600,1,2072,1,1766,0,1,1,1,4,2,3,4,9,19,3,0,24,14
"rzf8ubdt","r8zit5ud",2,75,1474,3,15,4,1,1,20,10,5,16,2,3,15,1,1,2,0,0,1,251,418,250,166,614,317,0,383,234,1,1097,0.666666666666667,617,2,0,0,1,4,1,1,0,10,5,3,0,25,15
"rzf8ubdt","r8zit5ud",2,76,1474,3,16,1,4,0,11,6,1,12,2,1,13,0,0,1,0,0,1,417,650,251,867,417,934,351,268,734,1,2218,1,1353,1,0,0,1,1,4,0,11,6,1,4,1,1,1
"rzf8ubdt","r8zit5ud",2,77,1474,4,17,3,3,4,2,7,12,9,2,1,13,0,0,0,0,2,1,301,468,301,316,316,400,20,0,101,1,1032,0.666666666666667,121,0,0,2,1,3,3,4,2,0,12,4,0,2,2
"rzf8ubdt","r8zit5ud",2,78,1474,1,18,4,3,3,8,3,13,14,2,1,13,0,1,0,0,2,1,367,449,300,250,218,369,0,0,18,1,837,0.333333333333333,18,0,0,2,1,4,3,3,0,0,13,4,0,3,3
"rzf8ubdt","r8zit5ud",2,79,1474,2,19,4,4,4,9,14,4,12,2,1,13,0,0,0,0,0,3,617,453,801,132,284,317,435,200,301,1,733,1,936,0,0,0,3,4,4,4,9,14,4,4,0,4,4
